Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2021-04-09,1.74984000,1.81800000,1.71475000,1.73802000,24056130.10000000,2021-04-09 23:59:59.999,42453568.41419900,96379,11991549.60000000,21171019.55946400,0,0.012797678715513294,0.0061097225453755274
2021-04-10,1.73802000,1.92000000,1.71084000,1.88694000,53934832.90000000,2021-04-10 23:59:59.999,99029786.17887800,197899,28547551.60000000,52519806.73111300,0,0.024415328362898503,0.009770843708880123
2021-04-11,1.88772000,1.90688000,1.79417000,1.89901000,33681346.30000000,2021-04-11 23:59:59.999,62339922.62046600,135638,17146089.10000000,31770474.86552900,0,0.03420208716511852,0.014657092400127804
2021-04-12,1.89943000,2.15000000,1.88000000,2.01510000,99074373.80000000,2021-04-12 23:59:59.999,200233907.75287900,369042,52736475.10000000,106724078.03794300,0,0.05074074905101611,0.021873823730305466
2021-04-13,2.01414000,2.08070000,1.90086000,1.92096000,53716652.50000000,2021-04-13 23:59:59.999,105573045.40704300,192677,25769867.20000000,50686626.65656600,0,0.05561040438553988,0.02862113986135235
2021-04-14,1.92150000,2.15088000,1.81592000,2.02587000,72994879.80000000,2021-04-14 23:59:59.999,145122962.39816100,294678,36489460.10000000,72684991.52228400,0,0.06716081350078729,0.03632907458923934
2021-04-15,2.02472000,2.19799000,1.95704000,2.09591000,48031605.60000000,2021-04-15 23:59:59.999,99898250.89512700,216805,24835733.20000000,51682271.28028400,0,0.0810321504030378,0.045269689751999034
2021-04-16,2.09680000,2.17736000,1.90637000,1.98870000,42633285.70000000,2021-04-16 23:59:59.999,86150239.97105800,171049,20930327.40000000,42342277.51505200,0,0.08242419896858388,0.05270059159531601
2021-04-17,1.98813000,2.13000000,1.92012000,1.92830000,34442345.00000000,2021-04-17 23:59:59.999,69504789.11340500,153948,16657253.10000000,33643096.12832300,0,0.07775729458012481,0.05771193219227777
2021-04-18,1.92992000,1.95186000,1.45000000,1.70290000,80524996.50000000,2021-04-18 23:59:59.999,134564042.33504300,309597,37722979.70000000,63177136.75237900,0,0.0552341382121857,0.05721637339625936
2021-04-19,1.70202000,1.77838000,1.52574000,1.55803000,42493377.80000000,2021-04-19 23:59:59.999,70153186.22994700,147362,20830417.30000000,34438646.90809300,0,0.025401760565370468,0.05085345083008159
2021-04-20,1.55814000,1.64541000,1.42129000,1.58920000,40989831.30000000,2021-04-20 23:59:59.999,63045074.22980400,132437,19518444.70000000,30036266.78441100,0,0.004225832089200576,0.04152792708190539
2021-04-21,1.58903000,1.66456000,1.48669000,1.52517000,43865148.40000000,2021-04-21 23:59:59.999,69694613.84182600,152034,21966801.10000000,34935521.28004200,0,-0.017520958962946143,0.029718149872935085
2021-04-22,1.52517000,1.62566000,1.39500000,1.40891000,47244289.70000000,2021-04-22 23:59:59.999,72079675.07516700,167229,23849817.80000000,36408292.78466100,0,-0.04363367606690205,0.01504778468496766
2021-04-23,1.40890000,1.44389000,1.11000000,1.39512000,63103448.60000000,2021-04-23 23:59:59.999,80982895.39937100,198590,30179998.30000000,38683650.23433000,0,-0.0646951646689542,-0.0009008051858167103
2021-04-24,1.39552000,1.39962000,1.24558000,1.25502000,21120748.80000000,2021-04-24 23:59:59.999,27770239.79450200,89699,10348770.10000000,13623348.83764400,0,-0.09163513249484767,-0.019047670647622902
2021-04-25,1.25551000,1.35790000,1.19010000,1.26000000,17039184.55000000,2021-04-25 23:59:59.999,21763083.55536300,67884,8646045.87000000,11049811.44323800,0,-0.11130040492260052,-0.037498217502618426
2021-04-26,1.25910000,1.50660000,1.24760000,1.45970000,28462702.04000000,2021-04-26 23:59:59.999,40554505.62876400,115921,14799864.51000000,21069840.77940100,0,-0.10950880463183599,-0.05190033492846194
2021-04-27,1.45970000,1.57810000,1.44550000,1.55980000,25813439.49000000,2021-04-27 23:59:59.999,39332817.28051300,110293,13339305.22000000,20338524.28877500,0,-0.09887198041962053,-0.06129466402669366
2021-04-28,1.56000000,1.63000000,1.47000000,1.53360000,29757675.32000000,2021-04-28 23:59:59.999,45892918.30090200,120979,15100005.34000000,23313526.90245100,0,-0.09150156851068103,-0.06733604492349114
2021-04-29,1.53400000,1.56800000,1.44000000,1.49740000,25841277.16000000,2021-04-29 23:59:59.999,38956598.68293400,105328,13126170.44000000,19793896.06528800,0,-0.08757202563603395,-0.0713832410659997
2021-04-30,1.49770000,1.59750000,1.47080000,1.55940000,28155753.07000000,2021-04-30 23:59:59.999,43668303.46327400,107228,14999463.55000000,23274880.82795900,0,-0.07854948320562927,-0.07281648949392562
2021-05-01,1.55910000,1.73000000,1.55100000,1.67600000,49824244.22000000,2021-05-01 23:59:59.999,82167661.74713900,184458,26067882.59000000,42980381.42347000,0,-0.061283964398837876,-0.07050998447490808
2021-05-02,1.67520000,1.68880000,1.54000000,1.61130000,28268850.59000000,2021-05-02 23:59:59.999,45386804.07960100,110076,13785972.19000000,22147025.36789500,0,-0.05221970932914277,-0.06685192944575502
2021-05-03,1.61030000,1.68280000,1.57050000,1.59000000,28509267.90000000,2021-05-03 23:59:59.999,46579881.43070100,108168,14021684.73000000,22912858.73513900,0,-0.04622213388332286,-0.06272597033326859
